"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"ELOVL1",11,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.0010996776918826,2.23833858855416,2.95873458497628,-0.720395996422123,0.000988364856096536,0.000988364856096536,0.71050399283596,0.13526035610156,1.73351743731473,1.73351743731473,0.385270654364906,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0460703813659157,0.174518264285118,0.128447882919202,0.04,0.248,0.999999990723138,0.926361631280387
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"ELOVL4",12,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.00577645522630862,0.0513887607461245,2.23833858855416,1.28913185531754,0.949206733236626,0.000988364856096536,0.0021860417311304,0.71050399283596,1,1.73351743731473,1.63105534906276,0.385270654364906,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00670134928611329,0.00401264568310677,-0.00268870360300652,0.006,0.006,0.99999995584884,0.921103023405477
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"ELOVL5",13,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.00577645522630862,1.77726970010602e-05,2.23833858855416,4.75024666314563,-2.51190807459147,0.000988364856096536,0.0021860417311304,0.71050399283596,0.0021860417311304,1.73351743731473,1.63105534906276,0.385270654364906,1.63105534906276,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.139109096271625,0.189238043770134,0.050128947498509,0.13,0.246,1.00000006596867,0.93179839929894
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"ELOVL6",14,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.00577645522630862,0.00946978291842922,2.23833858855416,2.02365997647813,0.214678612076031,0.000988364856096536,0.0021860417311304,0.71050399283596,1,1.73351743731473,1.63105534906276,0.385270654364906,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0031738859219842,0.00578546441744147,0.00261157849545727,0.002,0.012,0.999999906531701,0.883145145989432
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"FASN",15,8.03548663493119e-06,0.000313688994347936,5.09498781691362,3.503500718082,1.59148709883162,0.00577645522630862,0.00577645522630862,2.23833858855416,2.23833858855416,0,0.000988364856096536,0.0385837463047961,0.71050399283596,0.71050399283596,1.73351743731473,1.18894726823464,0.385270654364906,0.385270654364906,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0213595849865489,0.163176363102764,0.141816778116215,0.02,0.248,0.999999945607478,0.935435625651326
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HACD1",16,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.00577645522630862,2.23833858855416,2.23833858855416,0,0.000988364856096536,0.000988364856096536,0.71050399283596,0.71050399283596,1.73351743731473,1.73351743731473,0.385270654364906,0.385270654364906,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00865681892049529,0.00766826917475796,-0.000988549745737335,0.008,0.014,0.999999938625069,0.924214455343956
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HACD2",17,8.03548663493119e-06,3.52341775794401e-06,5.09498781691362,5.45303586115776,-0.358048044244133,0.00577645522630862,7.93371655046569e-05,2.23833858855416,4.1005233197136,-1.86218473115944,0.000988364856096536,0.000433380384227113,0.71050399283596,0.0097584713570728,1.73351743731473,1.83388406114409,0.385270654364906,1.417962696362,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0652332768293393,0.0673399585351875,0.0021066817058482,0.062,0.104,0.999999973164189,0.946531096326889
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HACD3",18,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.00577645522630862,3.59717677613814e-08,2.23833858855416,7.44403821911369,-5.20569963055953,0.000988364856096536,0.0021860417311304,0.71050399283596,4.42452743464991e-06,1.73351743731473,1.63105534906276,0.385270654364906,2.31389997788891,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.155763374879212,0.180747182851909,0.0249838079726972,0.138,0.248,0.999999985898705,0.932454955337733
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HACD4",19,8.03548663493119e-06,6.1774102028672e-07,5.09498781691362,6.20919355894615,-1.11420574203253,0.00577645522630862,0.000160158462101912,2.23833858855416,3.79545011009365,-1.55711152153949,0.000988364856096536,7.59821454952666e-05,0.71050399283596,0.0196994908385352,1.73351743731473,2.02960302707371,0.385270654364906,1.30596515981639,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.138262411711953,0.0897305454487227,-0.04853186626323,0.124,0.126,1.00000001613244,0.941142646405463
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HSD17B12",20,8.03548663493119e-06,6.1774102028672e-07,5.09498781691362,6.20919355894615,-1.11420574203253,0.00577645522630862,8.03548663493119e-06,2.23833858855416,5.09498781691362,-2.85664922835946,0.000988364856096536,7.59821454952666e-05,0.71050399283596,0.000988364856096536,1.73351743731473,2.02960302707371,0.385270654364906,1.73351743731473,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.10076978060715,0.179241913666046,0.0784721330588955,0.092,0.244,0.999999999487677,0.911718138865206
