comparison,comparison_class,group_a,group_b,pathway,source_database,n_primary_paired_genes,vanilla_raw_p,genept_raw_p,l2_raw_p,vanilla_adjusted_p,vanilla_qval,vanilla_rank,genept_adjusted_p,genept_qval,genept_rank,l2_adjusted_p,l2_qval,l2_rank,rank_delta
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,REACTOME,23,0.631270397757246,0.696379525408901,0.999999688444276,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_BIOLOGICAL_OXIDATIONS,REACTOME,113,5.25612166428945e-10,9.6901238729472e-14,1.32240927298422e-12,6.46502964707602e-08,2.68131114927169,21.5,1.19188523637251e-11,3.30511203436503,3.5,1.62656340577059e-10,3.12869445657952,4.0,-18.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,REACTOME,67,0.00059618767048381,0.00946978291842922,0.0034223189265975,0.0733310834695086,1.06522856619588,54.0,1.0,0.0,92.0,0.420945227971492,0.613004412282997,44.0,38.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,REACTOME,21,0.0233436169134307,0.0010996776918826,0.351986208769717,1.0,0.0,94.5,0.13526035610156,0.932110226066041,54.5,1.0,0.0,84.5,-40.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_CHOLESTEROL_BIOSYNTHESIS,REACTOME,25,0.00946978291842922,0.0731481276708723,0.351986208769717,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,REACTOME,34,0.808288747360044,0.755786128119809,0.999999999929255,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,REACTOME,22,0.00577645522630862,0.288162930520753,0.0233436169134307,0.71050399283596,0.385270654364906,65.0,1.0,0.0,92.0,1.0,0.0,84.5,27.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME,32,0.101341801629482,0.288162930520753,0.999999999305237,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,REACTOME,20,0.230392335941705,0.808288747360044,0.999954068787905,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,REACTOME,26,0.996087934623775,0.993445062647761,1.0,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,REACTOME,18,0.288162930520753,0.631270397757246,0.996087934623775,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,REACTOME,29,1.59178638580836e-11,9.5725425402497e-08,4.66051712619044e-12,1.95789725454428e-09,2.95096765529579,16.5,1.17742273245071e-05,2.2201503515613,20.5,5.73243606521424e-10,3.04000999674796,6.5,4.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_DISEASES_OF_METABOLISM,REACTOME,168,4.62765891657924e-09,3.81265104892234e-05,1.49821174952854e-06,5.69202046739247e-07,2.49894648741163,25.5,0.00468956079017448,1.52606285259303,41.5,0.00018428004519201,1.93249105817205,24.5,16.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_FATTY_ACID_METABOLISM,REACTOME,136,3.59717677613814e-08,1.49821174952854e-06,3.59717677613814e-08,4.42452743464991e-06,2.31389997788891,29.5,0.00018428004519201,1.93249105817205,30.5,4.42452743464991e-06,2.31389997788891,15.5,1.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,REACTOME,31,0.288162930520753,0.808288747360044,0.8532336682836,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,REACTOME,21,0.0513887607461245,0.230392335941705,0.94372001658599,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,REACTOME,26,6.1774102028672e-07,1.49821174952854e-06,0.101341801629482,7.59821454952666e-05,2.02960302707371,33.5,0.00018428004519201,1.93249105817205,30.5,1.0,0.0,84.5,-3.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLUCONEOGENESIS,REACTOME,27,1.59178638580836e-11,1.69038678268048e-10,3.59717677613814e-08,1.95789725454428e-09,2.95096765529579,16.5,2.07917574269699e-08,2.77166173987722,7.5,4.42452743464991e-06,2.31389997788891,15.5,-9.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLUCOSE_METABOLISM,REACTOME,80,4.66051712619044e-12,4.62765891657924e-09,1.58410791482518e-09,5.73243606521424e-10,3.04000999674796,13.0,5.69202046739247e-07,2.49894648741163,10.5,1.94845273523497e-07,2.59042662985857,11.0,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,REACTOME,96,0.0010996776918826,0.000313688994347936,0.000160158462101912,0.13526035610156,0.932110226066041,58.5,0.0385837463047961,1.18894726823464,50.0,0.0196994908385352,1.30596515981639,36.5,-8.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLYCOGEN_METABOLISM,REACTOME,24,3.59717677613814e-08,1.77726970010602e-05,0.288162930520753,4.42452743464991e-06,2.31389997788891,29.5,0.0021860417311304,1.63105534906276,38.5,1.0,0.0,84.5,9.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLYCOLYSIS,REACTOME,64,5.25612166428945e-10,7.93371655046569e-05,1.31042954439412e-08,6.46502964707602e-08,2.68131114927169,21.5,0.0097584713570728,1.417962696362,45.5,1.61182833960477e-06,2.40679895558663,13.0,24.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,REACTOME,84,0.00196887460329715,0.00577645522630862,0.0150822934297104,0.242171576205549,0.784778205325666,60.5,0.71050399283596,0.385270654364906,60.0,1.0,0.0,84.5,-0.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,REACTOME,36,0.631270397757246,0.351986208769717,0.983130561728571,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,REACTOME,23,0.0513887607461245,0.0034223189265975,0.420283707542506,1.0,0.0,94.5,0.420945227971492,0.613004412282997,59.0,1.0,0.0,84.5,-35.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,REACTOME,33,0.920433755749286,0.999630586025759,0.999999997922384,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_HS_GAG_BIOSYNTHESIS,REACTOME,17,1.0,1.0,1.0,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,REACTOME,42,0.00059618767048381,0.0731481276708723,0.230392335941705,0.0733310834695086,1.06522856619588,54.0,1.0,0.0,92.0,1.0,0.0,84.5,38.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,REACTOME,81,5.26903195422322e-11,2.46964030878651e-07,6.1774102028672e-07,6.48090930369456e-09,2.8615317674606,18.0,3.03765757980741e-05,2.12543199928726,22.5,7.59821454952666e-05,2.02960302707371,22.5,4.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,REACTOME,19,0.999999688444276,0.999999999929255,1.0,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,REACTOME,25,0.989331698428969,0.983130561728571,0.999999999999998,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,REACTOME,20,0.983130561728571,0.974075350370635,0.999999993977795,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,REACTOME,299,2.38256076949142e-37,6.1774102028672e-07,1.32240927298422e-12,2.93054974647445e-35,5.87648286835015,1.0,7.59821454952666e-05,2.02960302707371,25.0,1.62656340577059e-10,3.12869445657952,4.0,24.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_CARBOHYDRATES,REACTOME,228,1.51832696460245e-15,4.66051712619044e-12,1.79179957151977e-17,1.86754216646101e-13,3.56773451697946,7.0,5.73243606521424e-10,3.04000999674796,5.5,2.20391347296932e-15,3.8284207527596,1.0,-1.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_COFACTORS,REACTOME,19,3.52341775794401e-06,1.77726970010602e-05,0.00059618767048381,0.000433380384227113,1.83388406114409,36.5,0.0021860417311304,1.63105534906276,38.5,0.0733310834695086,1.06522856619588,38.0,2.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,REACTOME,26,0.997732715824954,0.996087934623775,1.0,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,REACTOME,15,0.288162930520753,0.230392335941705,0.974075350370635,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_NUCLEOTIDES,REACTOME,84,1.79179957151977e-17,9.5725425402497e-08,5.26903195422322e-11,2.20391347296932e-15,3.8284207527596,5.0,1.17742273245071e-05,2.2201503515613,20.5,6.48090930369456e-09,2.8615317674606,8.0,15.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,58,7.93240113799911e-19,1.31042954439412e-08,9.5725425402497e-08,9.75685339973891e-17,4.00133605441897,3.5,1.61182833960477e-06,2.40679895558663,13.0,1.17742273245071e-05,2.2201503515613,19.0,9.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_PORPHYRINS,REACTOME,18,0.94372001658599,0.920433755749286,0.999303153456956,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_STEROID_HORMONES,REACTOME,21,0.0010996776918826,0.0233436169134307,0.920433755749286,0.13526035610156,0.932110226066041,58.5,1.0,0.0,92.0,1.0,0.0,84.5,33.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_STEROIDS,REACTOME,113,9.6901238729472e-14,4.66051712619044e-12,1.58410791482518e-09,1.19188523637251e-11,3.30511203436503,8.0,5.73243606521424e-10,3.04000999674796,5.5,1.94845273523497e-07,2.59042662985857,11.0,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,REACTOME,145,5.25612166428945e-10,1.31042954439412e-08,4.66051712619044e-12,6.46502964707602e-08,2.68131114927169,21.5,1.61182833960477e-06,2.40679895558663,13.0,5.73243606521424e-10,3.04000999674796,6.5,-8.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,REACTOME,101,0.000313688994347936,1.31042954439412e-08,0.0010996776918826,0.0385837463047961,1.18894726823464,49.5,1.61182833960477e-06,2.40679895558663,13.0,0.13526035610156,0.932110226066041,39.5,-36.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,REACTOME,31,3.81265104892234e-05,3.59717677613814e-08,1.77726970010602e-05,0.00468956079017448,1.52606285259303,41.5,4.42452743464991e-06,2.31389997788891,17.0,0.0021860417311304,1.63105534906276,32.0,-24.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_NICOTINATE_METABOLISM,REACTOME,24,0.49107566468588,0.49107566468588,0.983130561728571,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_NUCLEOBASE_CATABOLISM,REACTOME,27,3.81265104892234e-05,0.00059618767048381,0.0010996776918826,0.00468956079017448,1.52606285259303,41.5,0.0733310834695086,1.06522856619588,52.0,0.13526035610156,0.932110226066041,39.5,10.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_PEPTIDE_HORMONE_METABOLISM,REACTOME,38,0.0150822934297104,0.00196887460329715,0.000160158462101912,1.0,0.0,94.5,0.242171576205549,0.784778205325666,57.5,0.0196994908385352,1.30596515981639,36.5,-37.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_PEROXISOMAL_LIPID_METABOLISM,REACTOME,26,0.00946978291842922,0.230392335941705,0.993445062647761,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME,170,3.59717677613814e-08,0.0513887607461245,1.77726970010602e-05,4.42452743464991e-06,2.31389997788891,29.5,1.0,0.0,92.0,0.0021860417311304,1.63105534906276,32.0,62.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_PI_METABOLISM,REACTOME,75,0.0233436169134307,0.0351222601892017,0.0150822934297104,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_PYRUVATE_METABOLISM,REACTOME,26,0.00059618767048381,0.000313688994347936,0.00196887460329715,0.0733310834695086,1.06522856619588,54.0,0.0385837463047961,1.18894726823464,50.0,0.242171576205549,0.784778205325666,42.0,-4.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,REACTOME,50,1.58410791482518e-09,6.1774102028672e-07,0.00946978291842922,1.94845273523497e-07,2.59042662985857,24.0,7.59821454952666e-05,2.02960302707371,25.0,1.0,0.0,84.5,1.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,REACTOME,54,0.000160158462101912,1.49821174952854e-06,7.93371655046569e-05,0.0196994908385352,1.30596515981639,47.0,0.00018428004519201,1.93249105817205,30.5,0.0097584713570728,1.417962696362,34.5,-16.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,REACTOME,99,1.31042954439412e-08,1.49821174952854e-06,7.93371655046569e-05,1.61182833960477e-06,2.40679895558663,27.0,0.00018428004519201,1.93249105817205,30.5,0.0097584713570728,1.417962696362,34.5,3.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME,90,4.66051712619044e-12,3.59717677613814e-08,6.1774102028672e-07,5.73243606521424e-10,3.04000999674796,13.0,4.42452743464991e-06,2.31389997788891,17.0,7.59821454952666e-05,2.02960302707371,22.5,4.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SIALIC_ACID_METABOLISM,REACTOME,23,0.974075350370635,0.996087934623775,0.999999688444276,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,REACTOME,36,0.0351222601892017,0.0731481276708723,0.420283707542506,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SPHINGOLIPID_METABOLISM,REACTOME,72,0.0233436169134307,0.49107566468588,0.0731481276708723,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SULFUR_AMINO_ACID_METABOLISM,REACTOME,23,0.00059618767048381,7.93371655046569e-05,0.0513887607461245,0.0733310834695086,1.06522856619588,54.0,0.0097584713570728,1.417962696362,45.5,1.0,0.0,84.5,-8.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,REACTOME,30,0.00059618767048381,0.00196887460329715,0.00577645522630862,0.0733310834695086,1.06522856619588,54.0,0.242171576205549,0.784778205325666,57.5,0.71050399283596,0.385270654364906,45.0,3.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,REACTOME,22,0.755786128119809,0.49107566468588,0.999999953910873,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,REACTOME,17,0.755786128119809,0.989331698428969,0.999999999774808,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,REACTOME,21,0.0731481276708723,0.101341801629482,1.0,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_PA,REACTOME,28,0.94372001658599,0.996087934623775,0.999999999998182,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_PC,REACTOME,23,0.0731481276708723,0.136726085875245,0.696379525408901,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,REACTOME,16,0.997732715824954,0.999954068787905,0.999999999998182,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,REACTOME,15,0.961267416710618,0.696379525408901,0.999999999999965,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,REACTOME,48,0.0034223189265975,0.179741341532766,0.420283707542506,0.420945227971492,0.613004412282997,63.0,1.0,0.0,92.0,1.0,0.0,84.5,29.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,REACTOME,52,0.00196887460329715,7.93371655046569e-05,3.52341775794401e-06,0.242171576205549,0.784778205325666,60.5,0.0097584713570728,1.417962696362,45.5,0.000433380384227113,1.83388406114409,27.0,-15.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,REACTOME,18,0.996087934623775,0.961267416710618,0.999999953910873,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_TP53_REGULATES_METABOLIC_GENES,REACTOME,80,1.32240927298422e-12,9.6901238729472e-14,1.58410791482518e-09,1.62656340577059e-10,3.12869445657952,9.5,1.19188523637251e-11,3.30511203436503,3.5,1.94845273523497e-07,2.59042662985857,11.0,-6.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_TRIGLYCERIDE_CATABOLISM,REACTOME,15,0.0150822934297104,0.00946978291842922,0.179741341532766,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_TRIGLYCERIDE_METABOLISM,REACTOME,23,3.81265104892234e-05,0.0010996776918826,0.179741341532766,0.00468956079017448,1.52606285259303,41.5,0.13526035610156,0.932110226066041,54.5,1.0,0.0,84.5,13.0
cd4_12h_vs_24h,CD4 activation,cd4_12h,cd4_24h,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,REACTOME,15,0.996087934623775,0.993445062647761,0.999999999999865,1.0,0.0,94.5,1.0,0.0,92.0,1.0,0.0,84.5,-2.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,HALLMARK_BILE_ACID_METABOLISM,HALLMARK,80,1.88172961555773e-22,1.51832696460245e-15,1.59181018210258e-19,2.31452742713601e-20,4.43120047712397,57.0,1.86754216646101e-13,3.56773451697946,68.5,1.95792652398617e-17,4.08756695482739,46.5,11.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK,129,3.10300075394096e-56,1.80506049595553e-57,2.30378015681818e-39,3.81669092734738e-54,7.30878327818353,15.0,2.2202244100253e-55,7.39280752670128,8.0,2.83364959288636e-37,6.04546556150295,19.5,-7.0
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,HALLMARK_GLYCOLYSIS,HALLMARK,167,1.50320800799138e-62,3.10300075394096e-56,3.5832750622883e-65,1.8489458498294e-60,7.72871760435449,8.0,3.81669092734738e-54,7.30878327818353,9.0,4.40742832661461e-63,7.89656980855909,3.0,1.0
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,HALLMARK_HEME_METABOLISM,HALLMARK,166,1.47081922378297e-43,1.2142601243758e-44,1.2142601243758e-44,1.80910764525305e-41,6.38298798299401,25.5,1.49353995298223e-42,6.46728560953495,21.0,1.49353995298223e-42,6.46728560953495,14.0,-4.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK,198,1.80506049595553e-57,2.88951080642189e-50,1.97446409297483e-34,2.2202244100253e-55,7.39280752670128,13.0,3.55409829189892e-48,6.88834309290313,12.5,2.42859083435904e-32,5.6226902500821,28.0,-0.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,KEGG,25,3.63636990445739e-13,6.26163235949069e-15,3.81265104892234e-05,4.47273498248259e-11,3.21705250715417,85.0,7.70180780217355e-13,3.48043205986735,70.5,0.00468956079017448,1.52606285259303,80.5,-14.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,KEGG,41,1.88172961555773e-22,2.02359123709369e-26,1.59181018210258e-19,2.31452742713601e-20,4.43120047712397,57.0,2.48901722162524e-24,4.8583919251618,50.0,1.95792652398617e-17,4.08756695482739,46.5,-7.0
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,KEGG_ARACHIDONIC_ACID_METABOLISM,KEGG,27,3.09496350762679e-20,1.51832696460245e-15,0.00577645522630862,3.80680511438095e-18,4.17366018692138,61.0,1.86754216646101e-13,3.56773451697946,68.5,0.71050399283596,0.385270654364906,86.0,7.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG,42,1.22945752304217e-31,1.74044651351705e-33,3.22386287426281e-23,1.51223275334187e-29,5.36846173124281,44.0,2.14074921162597e-31,5.53799911585799,34.0,3.96535133534326e-21,4.51682613430929,39.0,-10.0
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,KEGG_BETA_ALANINE_METABOLISM,KEGG,20,1.97446409297483e-34,1.22945752304217e-31,6.26163235949069e-15,2.42859083435904e-32,5.6226902500821,38.0,1.51223275334187e-29,5.36846173124281,37.5,7.70180780217355e-13,3.48043205986735,61.0,-0.5
cd4_0h_vs_24h,CD4 activation positive-control-like benchmark,cd4_0h,cd4_24h,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,KEGG,19,4.66051712619044e-12,5.26903195422322e-11,0.0731481276708723,5.73243606521424e-10,3.04000999674796,88.5,6.48090930369456e-09,2.8615317674606,83.0,1.0,0.0,105.0,-5.5
