"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"MPC1",11,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.000313688994347936,0.0351222601892017,3.503500718082,1.45441754412943,2.04908317395257,0.0733310834695086,0.0385837463047961,0.0385837463047961,1,1.06522856619588,1.18894726823464,1.18894726823464,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.158535548590391,0.229400114210778,0.0708645656203873,0.166,0.294,1.00000000223584,0.930333415059772
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"MPC2",12,0.00059618767048381,0.00196887460329715,3.22461700967912,2.70578194299357,0.518835066685553,0.000313688994347936,0.00946978291842922,3.503500718082,2.02365997647813,1.47984074160387,0.0733310834695086,0.242171576205549,0.0385837463047961,1,1.06522856619588,0.784778205325666,1.18894726823464,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.281472861939401,0.376585718781644,0.0951128568422425,0.29,0.438,0.9999999503772,0.925758104292616
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDHA1",13,0.00059618767048381,0.00059618767048381,3.22461700967912,3.22461700967912,0,0.000313688994347936,8.03548663493119e-06,3.503500718082,5.09498781691362,-1.59148709883162,0.0733310834695086,0.0733310834695086,0.0385837463047961,0.000988364856096536,1.06522856619588,1.06522856619588,1.18894726823464,1.73351743731473,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.30541388883136,0.396444431302819,0.0910305424714593,0.316,0.446,1.00000002957278,0.938278869137002
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDHB",14,0.00059618767048381,0.00196887460329715,3.22461700967912,2.70578194299357,0.518835066685553,0.000313688994347936,0.000160158462101912,3.503500718082,3.79545011009365,-0.29194939201165,0.0733310834695086,0.242171576205549,0.0385837463047961,0.0196994908385352,1.06522856619588,0.784778205325666,1.18894726823464,1.30596515981639,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.26983325703578,0.400033910502577,0.130200653466796,0.294,0.464,1.00000005547321,0.942837258756531
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDHX",15,0.00059618767048381,1.77726970010602e-05,3.22461700967912,4.75024666314563,-1.5256296534665,0.000313688994347936,0.0010996776918826,3.503500718082,2.95873458497628,0.544766133105719,0.0733310834695086,0.0021860417311304,0.0385837463047961,0.13526035610156,1.06522856619588,1.63105534906276,1.18894726823464,0.932110226066041,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.0595112725542428,0.0676637425449868,0.00815246999074409,0.074,0.108,1.00000005798519,0.942183553814854
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDK1",16,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.000313688994347936,0.00196887460329715,3.503500718082,2.70578194299357,0.797718775088431,0.0733310834695086,0.13526035610156,0.0385837463047961,0.242171576205549,1.06522856619588,0.932110226066041,1.18894726823464,0.784778205325666,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.205516673652377,0.144712159696107,-0.0608045139562695,0.192,0.164,1.00000000492313,0.912381203438231
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDK2",17,0.00059618767048381,0.00059618767048381,3.22461700967912,3.22461700967912,0,0.000313688994347936,7.93371655046569e-05,3.503500718082,4.1005233197136,-0.597022601631597,0.0733310834695086,0.0733310834695086,0.0385837463047961,0.0097584713570728,1.06522856619588,1.06522856619588,1.18894726823464,1.417962696362,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0319843849065682,0.0398067485587881,0.00782236365221991,0.034,0.064,1.00000000749765,0.944573884439313
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDK3",18,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.000313688994347936,1.77726970010602e-05,3.503500718082,4.75024666314563,-1.24674594506362,0.0733310834695086,0.0385837463047961,0.0385837463047961,0.0021860417311304,1.06522856619588,1.18894726823464,1.18894726823464,1.63105534906276,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.0482898714348579,0.0698785560050477,0.0215886845701898,0.054,0.1,0.999999969835025,0.939599209690464
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDP1",19,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.000313688994347936,0.0010996776918826,3.503500718082,2.95873458497628,0.544766133105719,0.0733310834695086,0.0385837463047961,0.0385837463047961,0.13526035610156,1.06522856619588,1.18894726823464,1.18894726823464,0.932110226066041,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.016005229513119,0.0302728663925164,0.0142676368793974,0.02,0.034,0.999999988976451,0.908257243632956
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDP2",20,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.000313688994347936,0.0034223189265975,3.503500718082,2.46567952091782,1.03782119716418,0.0733310834695086,0.13526035610156,0.0385837463047961,0.420945227971492,1.06522856619588,0.932110226066041,1.18894726823464,0.613004412282997,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.0581752703334078,0.0513236511345316,-0.00685161919887623,0.066,0.076,0.999999964362987,0.945017943315646
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PDPR",21,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.000313688994347936,0.00946978291842922,3.503500718082,2.02365997647813,1.47984074160387,0.0733310834695086,0.0385837463047961,0.0385837463047961,1,1.06522856619588,1.18894726823464,1.18894726823464,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.083090802740923,0.0476316126337666,-0.0354591901071564,0.09,0.072,1.00000007209644,0.941427685092265
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"PPARD",22,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.0733310834695086,0.13526035610156,0.0385837463047961,0.0733310834695086,1.06522856619588,0.932110226066041,1.18894726823464,1.06522856619588,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.0353155669785583,0.0260279912664397,-0.00928757571211862,0.04,0.044,0.999999995367356,0.916396910993556
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"RXRA",23,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.0733310834695086,0.13526035610156,0.0385837463047961,0.0733310834695086,1.06522856619588,0.932110226066041,1.18894726823464,1.06522856619588,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.0100388523041492,0.00368549581056401,-0.00635335649358517,0.008,0.006,1.00000004634002,0.86043561180993
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"SLC16A1",24,0.00059618767048381,0.00196887460329715,3.22461700967912,2.70578194299357,0.518835066685553,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.0733310834695086,0.242171576205549,0.0385837463047961,0.0733310834695086,1.06522856619588,0.784778205325666,1.18894726823464,1.06522856619588,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.115101747296064,0.105930600124589,-0.0091711471714752,0.134,0.16,1.00000003564671,0.936653441423559
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"SLC16A3",25,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.000313688994347936,0.0010996776918826,3.503500718082,2.95873458497628,0.544766133105719,0.0733310834695086,0.13526035610156,0.0385837463047961,0.13526035610156,1.06522856619588,0.932110226066041,1.18894726823464,0.932110226066041,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.0272819952957111,0.0319837498300777,0.00470175453436663,0.032,0.042,1.0000000092343,0.903005849244779
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_PYRUVATE_METABOLISM","GenePT-only significant",26,"VDAC1",26,0.00059618767048381,0.0034223189265975,3.22461700967912,2.46567952091782,0.758937488761304,0.000313688994347936,1.77726970010602e-05,3.503500718082,4.75024666314563,-1.24674594506362,0.0733310834695086,0.420945227971492,0.0385837463047961,0.0021860417311304,1.06522856619588,0.613004412282997,1.18894726823464,1.63105534906276,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.944681534904364,1.10584371336637,0.161162178462003,0.636,0.724,0.999999989483683,0.914251030436454
