"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SMPD4",59,8.03548663493119e-06,3.52341775794401e-06,5.09498781691362,5.45303586115776,-0.358048044244133,0.0731481276708723,0.00946978291842922,1.13579678577401,2.02365997647813,-0.88786319070412,0.000988364856096536,0.000433380384227113,1,1,1.73351743731473,1.83388406114409,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0789167046159542,0.0586757357604927,-0.0202409688554615,0.072,0.074,0.99999990295858,0.940065349725034
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SPHK1",60,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0233436169134307,1.13579678577401,1.63183185249604,-0.496035066722033,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.00602194044335416,0.00602194044335416,0,0.008,1.0000000001888,0.92800953233498
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SPHK2",61,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0233436169134307,1.13579678577401,1.63183185249604,-0.496035066722033,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0960179359402646,0.0832410270848203,-0.0127769088554442,0.088,0.094,0.999999970697325,0.922757402413126
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SPTLC1",62,8.03548663493119e-06,1.69038678268048e-10,5.09498781691362,9.77201391173862,-4.677026094825,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,2.07917574269699e-08,1,1,1.73351743731473,2.77166173987722,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.135684982244529,0.148955837990914,0.0132708557463851,0.124,0.16,0.999999896602734,0.929411499631356
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SPTLC2",63,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.0513887607461245,1.13579678577401,1.28913185531754,-0.153335069543525,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0747164006170994,0.0759746614096566,0.00125826079255716,0.07,0.086,0.999999979652149,0.930458985612692
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SPTLC3",64,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00209882745268386,0.00771826490010001,0.00561943744741614,0.002,0.006,0.99999991643712,0.927880746022136
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SPTSSA",65,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.101341801629482,1.13579678577401,0.994211379196843,0.141585406577167,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0513912957376912,0.0802454424979645,0.0288541467602733,0.048,0.09,1.000000061238,0.895479717176054
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"STS",66,8.03548663493119e-06,3.52341775794401e-06,5.09498781691362,5.45303586115776,-0.358048044244133,0.0731481276708723,0.101341801629482,1.13579678577401,0.994211379196843,0.141585406577167,0.000988364856096536,0.000433380384227113,1,1,1.73351743731473,1.83388406114409,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0023358600449212,0.000861619681756135,-0.00147424036316507,0.002,0.002,0.999999993791959,0.933409323248657
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SUMF1",67,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0416591515923753,0.0419077735487823,0.000248621956406951,0.04,0.048,1.00000006986989,0.918622811541212
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"SUMF2",68,8.03548663493119e-06,0.000160158462101912,5.09498781691362,3.79545011009365,1.29953770681997,0.0731481276708723,0.000313688994347936,1.13579678577401,3.503500718082,-2.36770393230799,0.000988364856096536,0.0196994908385352,1,0.0385837463047961,1.73351743731473,1.30596515981639,0,1.18894726823464,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.376393643137317,0.324654451583818,-0.0517391915534992,0.324,0.326,0.999999993885209,0.918698415608634
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"UGCG",69,8.03548663493119e-06,3.81265104892234e-05,5.09498781691362,4.41877294150378,0.676214875409841,0.0731481276708723,0.0034223189265975,1.13579678577401,2.46567952091782,-1.32988273514381,0.000988364856096536,0.00468956079017448,1,0.420945227971492,1.73351743731473,1.52606285259303,0,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.084198316018519,0.164512884131538,0.0803145681130185,0.074,0.18,1.00000000265456,0.929044921430664
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"UGT8",70,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999948410547,0.933564620769388
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"VAPA",71,8.03548663493119e-06,7.93371655046569e-05,5.09498781691362,4.1005233197136,0.994464497200023,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,0.0097584713570728,1,1,1.73351743731473,1.417962696362,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.53682057554602,0.635721055436671,0.0989004798906502,0.432,0.554,1.0000000157313,0.910159771202367
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"VAPB",72,8.03548663493119e-06,3.81265104892234e-05,5.09498781691362,4.41877294150378,0.676214875409841,0.0731481276708723,0.0150822934297104,1.13579678577401,1.82153261416016,-0.685735828386147,0.000988364856096536,0.00468956079017448,1,1,1.73351743731473,1.52606285259303,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.171337958890882,0.13176426888546,-0.0395736900054226,0.156,0.146,0.999999955009981,0.905606482616188
