"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"DBT",11,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.00196887460329715,0.0010996776918826,2.70578194299357,2.95873458497628,-0.252952641982712,0.0385837463047961,0.0733310834695086,0.242171576205549,0.13526035610156,1.18894726823464,1.06522856619588,0.784778205325666,0.932110226066041,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.11563686198812,0.0928403128669027,-0.0227965491212176,0.102,0.098,0.999999989445758,0.950547462959164
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"DLD",12,0.000313688994347936,9.5725425402497e-08,3.503500718082,7.01897269497718,-3.51547197689517,0.00196887460329715,6.1774102028672e-07,2.70578194299357,6.20919355894615,-3.50341161595258,0.0385837463047961,1.17742273245071e-05,0.242171576205549,7.59821454952666e-05,1.18894726823464,2.2201503515613,0.784778205325666,2.02960302707371,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.149520440596388,0.196114061971756,0.0465936213753679,0.138,0.22,1.00000000092247,0.928381230464678
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"ECHS1",13,0.000313688994347936,2.46964030878651e-07,3.503500718082,6.60736629503362,-3.10386557695162,0.00196887460329715,0.00059618767048381,2.70578194299357,3.22461700967912,-0.518835066685553,0.0385837463047961,3.03765757980741e-05,0.242171576205549,0.0733310834695086,1.18894726823464,2.12543199928726,0.784778205325666,1.06522856619588,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.177007762534459,0.207850247397992,0.0308424848635336,0.158,0.218,1.00000007948172,0.943684223521241
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"HIBADH",14,0.000313688994347936,0.000313688994347936,3.503500718082,3.503500718082,0,0.00196887460329715,3.81265104892234e-05,2.70578194299357,4.41877294150378,-1.71299099851021,0.0385837463047961,0.0385837463047961,0.242171576205549,0.00468956079017448,1.18894726823464,1.18894726823464,0.784778205325666,1.52606285259303,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0593456939916159,0.0691566965893702,0.0098110025977543,0.056,0.08,1.00000001756394,0.941158812222129
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"HIBCH",15,0.000313688994347936,0.000313688994347936,3.503500718082,3.503500718082,0,0.00196887460329715,0.00196887460329715,2.70578194299357,2.70578194299357,0,0.0385837463047961,0.0385837463047961,0.242171576205549,0.242171576205549,1.18894726823464,1.18894726823464,0.784778205325666,0.784778205325666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.146455871588996,0.130787072037822,-0.0156687995511746,0.132,0.136,1.00000008876631,0.935049020158889
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"HSD17B10",16,0.000313688994347936,0.101341801629482,3.503500718082,0.994211379196843,2.50928933888516,0.00196887460329715,0.351986208769717,2.70578194299357,0.453474352352965,2.25230759064061,0.0385837463047961,1,0.242171576205549,1,1.18894726823464,0,0.784778205325666,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.090783499295278,0.485609492195926,0.394825992900648,0.084,0.462,1.00000000305936,0.945384204136935
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"IVD",17,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.00196887460329715,0.00196887460329715,2.70578194299357,2.70578194299357,0,0.0385837463047961,0.0733310834695086,0.242171576205549,0.242171576205549,1.18894726823464,1.06522856619588,0.784778205325666,0.784778205325666,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.122781095322332,0.138568240328575,0.0157871450062422,0.106,0.168,1.00000006142364,0.922609639533678
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"MCCC1",18,0.000313688994347936,1.49821174952854e-06,3.503500718082,5.82442680135432,-2.32092608327231,0.00196887460329715,0.0034223189265975,2.70578194299357,2.46567952091782,0.240102422075751,0.0385837463047961,0.00018428004519201,0.242171576205549,0.420945227971492,1.18894726823464,1.93249105817205,0.784778205325666,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0724193359155867,0.0563637447474779,-0.0160555911681088,0.064,0.056,1.00000006173743,0.935947846423866
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"MCCC2",19,0.000313688994347936,0.000160158462101912,3.503500718082,3.79545011009365,-0.29194939201165,0.00196887460329715,0.000160158462101912,2.70578194299357,3.79545011009365,-1.08966816710008,0.0385837463047961,0.0196994908385352,0.242171576205549,0.0196994908385352,1.18894726823464,1.30596515981639,0.784778205325666,1.30596515981639,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0566789424798898,0.0999863165818613,0.0433073741019714,0.056,0.116,0.99999996692965,0.935276307381953
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"PPM1K",20,0.000313688994347936,0.00196887460329715,3.503500718082,2.70578194299357,0.797718775088431,0.00196887460329715,0.00059618767048381,2.70578194299357,3.22461700967912,-0.518835066685553,0.0385837463047961,0.242171576205549,0.242171576205549,0.0733310834695086,1.18894726823464,0.784778205325666,0.784778205325666,1.06522856619588,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.373006967911891,0.203648761588118,-0.169358206323773,0.302,0.192,1.00000007217121,0.892226289276962
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Vanilla-only significant",21,"SLC25A44",21,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.00196887460329715,0.0034223189265975,2.70578194299357,2.46567952091782,0.240102422075751,0.0385837463047961,0.0733310834695086,0.242171576205549,0.420945227971492,1.18894726823464,1.06522856619588,0.784778205325666,0.613004412282997,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0202521385687106,0.0388249069920918,0.0185727684233812,0.018,0.044,1.00000003522046,0.89530696199409
