"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"HSD17B2",11,1.49821174952854e-06,1.49821174952854e-06,5.82442680135432,5.82442680135432,0,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00018428004519201,0.00018428004519201,0.13526035610156,0.13526035610156,1.93249105817205,1.93249105817205,0.932110226066041,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999995813579,0.945434522898867
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"POMC",12,1.49821174952854e-06,0.000313688994347936,5.82442680135432,3.503500718082,2.32092608327231,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00018428004519201,0.0385837463047961,0.13526035610156,0.13526035610156,1.93249105817205,1.18894726823464,0.932110226066041,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0754854581685899,0.102305899038144,0.0268204408695544,0.072,0.112,1.00000005917232,0.90048040990434
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"SRD5A1",13,1.49821174952854e-06,2.46964030878651e-07,5.82442680135432,6.60736629503362,-0.782939493679303,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.00018428004519201,3.03765757980741e-05,0.13526035610156,0.242171576205549,1.93249105817205,2.12543199928726,0.932110226066041,0.784778205325666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0147243327009884,0.0172701525143337,0.00254581981334532,0.014,0.018,0.99999992948893,0.92073499366686
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"SRD5A3",14,1.49821174952854e-06,3.81265104892234e-05,5.82442680135432,4.41877294150378,1.40565385985053,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.00018428004519201,0.00468956079017448,0.13526035610156,0.242171576205549,1.93249105817205,1.52606285259303,0.932110226066041,0.784778205325666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0215631401761907,0.238012634112343,0.216449493936153,0.02,0.236,0.999999980352113,0.934627956065734
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"STAR",15,1.49821174952854e-06,1.49821174952854e-06,5.82442680135432,5.82442680135432,0,0.0010996776918826,0.00577645522630862,2.95873458497628,2.23833858855416,0.720395996422123,0.00018428004519201,0.00018428004519201,0.13526035610156,0.71050399283596,1.93249105817205,1.93249105817205,0.932110226066041,0.385270654364906,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00417491354342949,0,-0.00417491354342949,0.004,0,1.00000009942488,0.914252698624198
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"STARD3",16,1.49821174952854e-06,6.1774102028672e-07,5.82442680135432,6.20919355894615,-0.384766757591837,0.0010996776918826,0.000313688994347936,2.95873458497628,3.503500718082,-0.544766133105719,0.00018428004519201,7.59821454952666e-05,0.13526035610156,0.0385837463047961,1.93249105817205,2.02960302707371,0.932110226066041,1.18894726823464,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.138096471747915,0.108990983218163,-0.029105488529752,0.126,0.116,1.00000000805683,0.941591955156781
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"STARD3NL",17,1.49821174952854e-06,0.000313688994347936,5.82442680135432,3.503500718082,2.32092608327231,0.0010996776918826,0.000160158462101912,2.95873458497628,3.79545011009365,-0.836715525117369,0.00018428004519201,0.0385837463047961,0.13526035610156,0.0196994908385352,1.93249105817205,1.18894726823464,0.932110226066041,1.30596515981639,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0469716846101801,0.0855422052525661,0.0385705206423859,0.046,0.102,1.00000000783418,0.921963145412981
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"STARD4",18,1.49821174952854e-06,9.5725425402497e-08,5.82442680135432,7.01897269497718,-1.19454589362286,0.0010996776918826,0.000160158462101912,2.95873458497628,3.79545011009365,-0.836715525117369,0.00018428004519201,1.17742273245071e-05,0.13526035610156,0.0196994908385352,1.93249105817205,2.2201503515613,0.932110226066041,1.30596515981639,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0405098430081999,0.158863100909171,0.118353257900971,0.036,0.172,0.999999945611327,0.914272603498463
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"STARD6",19,1.49821174952854e-06,1.49821174952854e-06,5.82442680135432,5.82442680135432,0,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00018428004519201,0.00018428004519201,0.13526035610156,0.13526035610156,1.93249105817205,1.93249105817205,0.932110226066041,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999991988158,0.916286077594063
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"TSPO",20,1.49821174952854e-06,0.0010996776918826,5.82442680135432,2.95873458497628,2.86569221637803,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00018428004519201,0.13526035610156,0.13526035610156,0.13526035610156,1.93249105817205,0.932110226066041,0.932110226066041,0.932110226066041,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.540598248973256,0.385405597858118,-0.155192651115139,0.45,0.356,0.999999966995818,0.923498187747593
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_METABOLISM_OF_STEROID_HORMONES","Vanilla-only significant",21,"TSPOAP1",21,1.49821174952854e-06,1.49821174952854e-06,5.82442680135432,5.82442680135432,0,0.0010996776918826,0.00059618767048381,2.95873458497628,3.22461700967912,-0.26588242470284,0.00018428004519201,0.00018428004519201,0.13526035610156,0.0733310834695086,1.93249105817205,1.93249105817205,0.932110226066041,1.06522856619588,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00909016323609052,0.00698145865186709,-0.00210870458422343,0.008,0.01,1.00000005247343,0.896992023919533
