comparison,group_a,group_b,pathway,detection_state,n_paired_genes,gene,gene_index,vanilla_raw_p_full,vanilla_raw_p_masked,vanilla_score_full,vanilla_score_masked,vanilla_delta_score,genept_raw_p_full,genept_raw_p_masked,genept_score_full,genept_score_masked,genept_delta_score,vanilla_adjusted_p_full,vanilla_adjusted_p_masked,genept_adjusted_p_full,genept_adjusted_p_masked,vanilla_qval_full,vanilla_qval_masked,genept_qval_full,genept_qval_masked,vanilla_significant_full,vanilla_significant_masked,genept_significant_full,genept_significant_masked,vanilla_detection_flip,genept_detection_flip,mean_expression_group_A,mean_expression_group_B,expression_difference,detection_fraction_group_A,detection_fraction_group_B,embedding_norm,embedding_to_pathway_mean_cosine,vanilla_supporting_rank,vanilla_absolute_rank,vanilla_absolute_percentile,genept_supporting_rank,genept_absolute_rank,genept_absolute_percentile,absolute_percentile_difference_genept_minus_vanilla
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ARSD,3,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.13526035610156,1.417962696362,1.417962696362,1.06522856619588,0.932110226066041,True,True,False,False,False,False,0.00194801165697046,0.0,-0.00194801165697046,0.002,0.0,1.00000000825678,0.927805229409899,30.5,31.5,0.12857142857142856,13.0,31.0,0.14285714285714285,0.01428571428571429
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ARSG,4,7.93371655046569e-05,0.0150822934297104,4.1005233197136,1.82153261416016,2.27899070555344,0.00059618767048381,0.00196887460329715,3.22461700967912,2.70578194299357,0.518835066685553,0.0097584713570728,1.0,0.0733310834695086,0.242171576205549,1.417962696362,0.0,1.06522856619588,0.784778205325666,True,False,False,False,True,False,0.0729149821332858,0.0376361430005304,-0.0352788391327555,0.068,0.042,0.999999977391478,0.941173774448261,3.0,3.0,0.9428571428571428,10.0,22.0,0.4,-0.5428571428571428
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ARSK,5,7.93371655046569e-05,0.0034223189265975,4.1005233197136,2.46567952091782,1.63484379879578,0.00059618767048381,1.77726970010602e-05,3.22461700967912,4.75024666314563,-1.5256296534665,0.0097584713570728,0.420945227971492,0.0733310834695086,0.0021860417311304,1.417962696362,0.613004412282997,1.06522856619588,1.63105534906276,True,False,False,True,True,True,0.0473735342508582,0.0281054296550829,-0.0192681045957753,0.04,0.032,1.00000008224329,0.880373973367073,6.5,6.5,0.8428571428571429,35.5,1.5,0.9857142857142858,0.1428571428571429
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ASAH1,6,7.93371655046569e-05,0.101341801629482,4.1005233197136,0.994211379196843,3.10631194051676,0.00059618767048381,0.00946978291842922,3.22461700967912,2.02365997647813,1.20095703320099,0.0097584713570728,1.0,0.0733310834695086,1.0,1.417962696362,0.0,1.06522856619588,0.0,True,False,False,False,True,False,0.267839714943434,0.128940732761574,-0.13889898218186,0.23,0.142,1.00000002918415,0.942958262523705,2.0,2.0,0.9714285714285714,2.5,4.5,0.9,-0.0714285714285714
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ASAH2,7,7.93371655046569e-05,0.000160158462101912,4.1005233197136,3.79545011009365,0.305073209619947,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.0097584713570728,0.0196994908385352,0.0733310834695086,0.0385837463047961,1.417962696362,1.30596515981639,1.06522856619588,1.18894726823464,True,True,False,True,False,True,0.0023763098561671,0.00403917900142126,0.00166286914525416,0.002,0.004,0.999999972516404,0.894077533793342,24.0,25.0,0.3142857142857143,21.5,26.5,0.2714285714285714,-0.04285714285714287
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,B3GALNT1,8,7.93371655046569e-05,0.000313688994347936,4.1005233197136,3.503500718082,0.597022601631597,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.0097584713570728,0.0385837463047961,0.0733310834695086,0.0385837463047961,1.417962696362,1.18894726823464,1.06522856619588,1.18894726823464,True,True,False,True,False,True,0.00253778045967913,0.0129015933651026,0.0103638129054234,0.004,0.016,1.00000007353385,0.929372379826893,21.0,21.0,0.42857142857142855,21.5,26.5,0.2714285714285714,-0.15714285714285714
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,B4GALNT1,9,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.00059618767048381,3.22461700967912,3.22461700967912,0.0,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.0733310834695086,1.417962696362,1.417962696362,1.06522856619588,1.06522856619588,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.00000002922091,0.921427552030145,30.5,31.5,0.12857142857142856,16.5,34.5,0.04285714285714286,-0.0857142857142857
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,CERK,10,7.93371655046569e-05,0.0010996776918826,4.1005233197136,2.95873458497628,1.14178873473732,0.00059618767048381,0.0034223189265975,3.22461700967912,2.46567952091782,0.758937488761304,0.0097584713570728,0.13526035610156,0.0733310834695086,0.420945227971492,1.417962696362,0.932110226066041,1.06522856619588,0.613004412282997,True,False,False,False,True,False,0.236670082854402,0.0912754738598483,-0.145394608994554,0.204,0.1,0.99999996334063,0.876692790590436,12.0,12.0,0.6857142857142857,7.0,16.0,0.5714285714285714,-0.11428571428571432
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,CPTP,11,7.93371655046569e-05,0.00059618767048381,4.1005233197136,3.22461700967912,0.875906310034476,0.00059618767048381,3.81265104892234e-05,3.22461700967912,4.41877294150378,-1.19415593182466,0.0097584713570728,0.0733310834695086,0.0733310834695086,0.00468956079017448,1.417962696362,1.06522856619588,1.06522856619588,1.52606285259303,True,False,False,True,True,True,0.0528006343696131,0.0446510450273194,-0.0081495893422937,0.05,0.054,1.00000001787076,0.902603058371801,16.5,16.5,0.5571428571428572,32.5,7.5,0.8142857142857143,0.2571428571428571
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,CTSA,12,7.93371655046569e-05,0.000160158462101912,4.1005233197136,3.79545011009365,0.305073209619947,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.0097584713570728,0.0196994908385352,0.0733310834695086,0.0385837463047961,1.417962696362,1.30596515981639,1.06522856619588,1.18894726823464,True,True,False,True,False,True,0.0641884174131969,0.112998635863602,0.0488102184504051,0.06,0.122,0.999999928922229,0.937093359939923,24.0,25.0,0.3142857142857143,21.5,26.5,0.2714285714285714,-0.04285714285714287
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ESYT1,13,7.93371655046569e-05,0.00059618767048381,4.1005233197136,3.22461700967912,0.875906310034476,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.0097584713570728,0.0733310834695086,0.0733310834695086,0.13526035610156,1.417962696362,1.06522856619588,1.06522856619588,0.932110226066041,True,False,False,False,True,False,0.217387166973965,0.115623276013535,-0.10176389096043,0.192,0.116,1.00000001311014,0.916723580353913,16.5,16.5,0.5571428571428572,13.0,31.0,0.14285714285714285,-0.4142857142857143
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ESYT2,14,7.93371655046569e-05,0.000313688994347936,4.1005233197136,3.503500718082,0.597022601631597,0.00059618767048381,0.00577645522630862,3.22461700967912,2.23833858855416,0.986278421124963,0.0097584713570728,0.0385837463047961,0.0733310834695086,0.71050399283596,1.417962696362,1.18894726823464,1.06522856619588,0.385270654364906,True,True,False,False,False,False,0.201146280199461,0.115934509883543,-0.0852117703159174,0.176,0.126,0.999999887177889,0.904941135522031,21.0,21.0,0.42857142857142855,4.5,10.5,0.7285714285714285,0.3
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,ESYT3,15,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.0385837463047961,1.417962696362,1.417962696362,1.06522856619588,1.18894726823464,True,True,False,True,False,True,0.0,0.00129048989387316,0.00129048989387316,0.0,0.002,0.999999969301075,0.905392330494294,30.5,31.5,0.12857142857142856,21.5,26.5,0.2714285714285714,0.14285714285714285
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GALC,16,7.93371655046569e-05,3.81265104892234e-05,4.1005233197136,4.41877294150378,-0.318249621790182,0.00059618767048381,3.81265104892234e-05,3.22461700967912,4.41877294150378,-1.19415593182466,0.0097584713570728,0.00468956079017448,0.0733310834695086,0.00468956079017448,1.417962696362,1.52606285259303,1.06522856619588,1.52606285259303,True,True,False,True,False,True,0.022431368593504,0.010428488085461,-0.012002880508043,0.02,0.014,0.999999997150603,0.937181076564711,36.0,23.0,0.37142857142857144,32.5,7.5,0.8142857142857143,0.44285714285714284
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GBA2,17,7.93371655046569e-05,0.00059618767048381,4.1005233197136,3.22461700967912,0.875906310034476,0.00059618767048381,0.000160158462101912,3.22461700967912,3.79545011009365,-0.570833100414529,0.0097584713570728,0.0733310834695086,0.0733310834695086,0.0196994908385352,1.417962696362,1.06522856619588,1.06522856619588,1.30596515981639,True,False,False,True,True,True,0.0588641234145482,0.0469563359600814,-0.0119077874544668,0.056,0.056,0.999999967514707,0.928120369467672,16.5,16.5,0.5571428571428572,26.0,19.0,0.4857142857142857,-0.07142857142857145
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GLA,18,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.00196887460329715,3.22461700967912,2.70578194299357,0.518835066685553,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.242171576205549,1.417962696362,1.417962696362,1.06522856619588,0.784778205325666,True,True,False,False,False,False,0.0220828579768866,0.066713240413543,0.0446303824366564,0.02,0.084,0.99999994699827,0.920503707660138,30.5,31.5,0.12857142857142856,10.0,22.0,0.4,0.27142857142857146
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GLB1,19,7.93371655046569e-05,0.00059618767048381,4.1005233197136,3.22461700967912,0.875906310034476,0.00059618767048381,0.0034223189265975,3.22461700967912,2.46567952091782,0.758937488761304,0.0097584713570728,0.0733310834695086,0.0733310834695086,0.420945227971492,1.417962696362,1.06522856619588,1.06522856619588,0.613004412282997,True,False,False,False,True,False,0.031900815141749,0.060852783673088,0.028951968531339,0.032,0.076,0.999999981952397,0.944359095897378,16.5,16.5,0.5571428571428572,7.0,16.0,0.5714285714285714,0.014285714285714235
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GLB1L,20,7.93371655046569e-05,0.00196887460329715,4.1005233197136,2.70578194299357,1.39474137672003,0.00059618767048381,0.000160158462101912,3.22461700967912,3.79545011009365,-0.570833100414529,0.0097584713570728,0.242171576205549,0.0733310834695086,0.0196994908385352,1.417962696362,0.784778205325666,1.06522856619588,1.30596515981639,True,False,False,True,True,True,0.0425128304942854,0.0169398407907886,-0.0255729897034968,0.038,0.018,0.999999927648818,0.922227163768003,9.0,9.0,0.7714285714285715,26.0,19.0,0.4857142857142857,-0.28571428571428575
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GLTP,21,7.93371655046569e-05,0.0010996776918826,4.1005233197136,2.95873458497628,1.14178873473732,0.00059618767048381,1.77726970010602e-05,3.22461700967912,4.75024666314563,-1.5256296534665,0.0097584713570728,0.13526035610156,0.0733310834695086,0.0021860417311304,1.417962696362,0.932110226066041,1.06522856619588,1.63105534906276,True,False,False,True,True,True,0.151984639989809,0.179342343416217,0.0273577034264073,0.136,0.202,1.00000007194957,0.930555054280126,12.0,12.0,0.6857142857142857,35.5,1.5,0.9857142857142858,0.30000000000000004
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,GM2A,22,7.93371655046569e-05,0.000160158462101912,4.1005233197136,3.79545011009365,0.305073209619947,0.00059618767048381,7.93371655046569e-05,3.22461700967912,4.1005233197136,-0.875906310034476,0.0097584713570728,0.0196994908385352,0.0733310834695086,0.0097584713570728,1.417962696362,1.30596515981639,1.06522856619588,1.417962696362,True,True,False,True,False,True,0.0163698025904293,0.00881214695420109,-0.00755765563622825,0.014,0.01,0.999999978975838,0.946463078439515,24.0,25.0,0.3142857142857143,29.0,13.0,0.6571428571428571,0.34285714285714286
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,HEXA,23,7.93371655046569e-05,0.00196887460329715,4.1005233197136,2.70578194299357,1.39474137672003,0.00059618767048381,0.0010996776918826,3.22461700967912,2.95873458497628,0.26588242470284,0.0097584713570728,0.242171576205549,0.0733310834695086,0.13526035610156,1.417962696362,0.784778205325666,1.06522856619588,0.932110226066041,True,False,False,False,True,False,0.223985318167142,0.16622042833962,-0.0577648898275214,0.204,0.186,0.999999995901123,0.942304123489614,9.0,9.0,0.7714285714285715,13.0,31.0,0.14285714285714285,-0.6285714285714286
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,HEXB,24,7.93371655046569e-05,0.0034223189265975,4.1005233197136,2.46567952091782,1.63484379879578,0.00059618767048381,0.00577645522630862,3.22461700967912,2.23833858855416,0.986278421124963,0.0097584713570728,0.420945227971492,0.0733310834695086,0.71050399283596,1.417962696362,0.613004412282997,1.06522856619588,0.385270654364906,True,False,False,False,True,False,0.119748144629791,0.115042803928016,-0.00470534070177404,0.11,0.122,0.999999956702897,0.924791090358958,6.5,6.5,0.8428571428571429,4.5,10.5,0.7285714285714285,-0.11428571428571432
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,NEU1,25,7.93371655046569e-05,0.00059618767048381,4.1005233197136,3.22461700967912,0.875906310034476,0.00059618767048381,7.93371655046569e-05,3.22461700967912,4.1005233197136,-0.875906310034476,0.0097584713570728,0.0733310834695086,0.0733310834695086,0.0097584713570728,1.417962696362,1.06522856619588,1.06522856619588,1.417962696362,True,False,False,True,True,True,0.037883990832826,0.078667013889821,0.040783023056995,0.036,0.094,1.00000000500757,0.904286129027539,16.5,16.5,0.5571428571428572,29.0,13.0,0.6571428571428571,0.09999999999999998
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,NEU3,26,7.93371655046569e-05,0.000313688994347936,4.1005233197136,3.503500718082,0.597022601631597,0.00059618767048381,0.0034223189265975,3.22461700967912,2.46567952091782,0.758937488761304,0.0097584713570728,0.0385837463047961,0.0733310834695086,0.420945227971492,1.417962696362,1.18894726823464,1.06522856619588,0.613004412282997,True,True,False,False,False,False,0.0179244954917087,0.0424519378899997,0.0245274423982909,0.016,0.05,1.00000003020673,0.925107178212534,21.0,21.0,0.42857142857142855,7.0,16.0,0.5714285714285714,0.14285714285714285
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,PSAP,27,7.93371655046569e-05,0.00946978291842922,4.1005233197136,2.02365997647813,2.07686334323547,0.00059618767048381,7.93371655046569e-05,3.22461700967912,4.1005233197136,-0.875906310034476,0.0097584713570728,1.0,0.0733310834695086,0.0097584713570728,1.417962696362,0.0,1.06522856619588,1.417962696362,True,False,False,True,True,True,0.221814135211877,0.170683762891649,-0.0511303723202282,0.196,0.182,1.00000002948642,0.89714010716728,4.0,4.0,0.9142857142857143,29.0,13.0,0.6571428571428571,-0.2571428571428571
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,SMPD1,28,7.93371655046569e-05,0.00577645522630862,4.1005233197136,2.23833858855416,1.86218473115944,0.00059618767048381,3.81265104892234e-05,3.22461700967912,4.41877294150378,-1.19415593182466,0.0097584713570728,0.71050399283596,0.0733310834695086,0.00468956079017448,1.417962696362,0.385270654364906,1.06522856619588,1.52606285259303,True,False,False,True,True,True,0.0902202105566541,0.0160704150478745,-0.0741497955087796,0.082,0.014,0.999999943557674,0.936319217144816,5.0,5.0,0.8857142857142857,32.5,7.5,0.8142857142857143,-0.0714285714285714
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,SMPD2,29,7.93371655046569e-05,0.00059618767048381,4.1005233197136,3.22461700967912,0.875906310034476,0.00059618767048381,0.00946978291842922,3.22461700967912,2.02365997647813,1.20095703320099,0.0097584713570728,0.0733310834695086,0.0733310834695086,1.0,1.417962696362,1.06522856619588,1.06522856619588,0.0,True,False,False,False,True,False,0.0147466630456742,0.0452997620318112,0.030553098986137,0.014,0.058,1.00000000783018,0.933874863620831,16.5,16.5,0.5571428571428572,2.5,4.5,0.9,0.34285714285714286
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,SMPD3,30,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.00059618767048381,3.22461700967912,3.22461700967912,0.0,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.0733310834695086,1.417962696362,1.417962696362,1.06522856619588,1.06522856619588,True,True,False,False,False,False,0.00222343054459512,0.0,-0.00222343054459512,0.002,0.0,0.999999977168578,0.925833976071951,30.5,31.5,0.12857142857142856,16.5,34.5,0.04285714285714286,-0.0857142857142857
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,SMPD4,31,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.00059618767048381,3.22461700967912,3.22461700967912,0.0,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.0733310834695086,1.417962696362,1.417962696362,1.06522856619588,1.06522856619588,True,True,False,False,False,False,0.0789167046159542,0.0586757357604927,-0.0202409688554615,0.072,0.074,0.99999990295858,0.932442614169352,30.5,31.5,0.12857142857142856,16.5,34.5,0.04285714285714286,-0.0857142857142857
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,STS,32,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.000313688994347936,3.22461700967912,3.503500718082,-0.278883708402879,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.0385837463047961,1.417962696362,1.417962696362,1.06522856619588,1.18894726823464,True,True,False,True,False,True,0.0023358600449212,0.000861619681756135,-0.00147424036316507,0.002,0.002,0.999999993791959,0.934174854212236,30.5,31.5,0.12857142857142856,21.5,26.5,0.2714285714285714,0.14285714285714285
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,SUMF1,33,7.93371655046569e-05,0.0010996776918826,4.1005233197136,2.95873458497628,1.14178873473732,0.00059618767048381,3.81265104892234e-05,3.22461700967912,4.41877294150378,-1.19415593182466,0.0097584713570728,0.13526035610156,0.0733310834695086,0.00468956079017448,1.417962696362,0.932110226066041,1.06522856619588,1.52606285259303,True,False,False,True,True,True,0.0416591515923753,0.0419077735487823,0.000248621956406951,0.04,0.048,1.00000006986989,0.924912636555926,12.0,12.0,0.6857142857142857,32.5,7.5,0.8142857142857143,0.12857142857142856
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,SUMF2,34,7.93371655046569e-05,0.136726085875245,4.1005233197136,0.864148618783426,3.23637470093017,0.00059618767048381,0.0150822934297104,3.22461700967912,1.82153261416016,1.40308439551897,0.0097584713570728,1.0,0.0733310834695086,1.0,1.417962696362,0.0,1.06522856619588,0.0,True,False,False,False,True,False,0.376393643137317,0.324654451583818,-0.0517391915534992,0.324,0.326,0.999999993885209,0.925311402700707,1.0,1.0,1.0,1.0,3.0,0.9428571428571428,-0.05714285714285716
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,UGCG,35,7.93371655046569e-05,0.00196887460329715,4.1005233197136,2.70578194299357,1.39474137672003,0.00059618767048381,0.000160158462101912,3.22461700967912,3.79545011009365,-0.570833100414529,0.0097584713570728,0.242171576205549,0.0733310834695086,0.0196994908385352,1.417962696362,0.784778205325666,1.06522856619588,1.30596515981639,True,False,False,True,True,True,0.084198316018519,0.164512884131538,0.0803145681130185,0.074,0.18,1.00000000265456,0.931243211421173,9.0,9.0,0.7714285714285715,26.0,19.0,0.4857142857142857,-0.28571428571428575
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,Vanilla-only significant,36,UGT8,36,7.93371655046569e-05,7.93371655046569e-05,4.1005233197136,4.1005233197136,0.0,0.00059618767048381,0.00059618767048381,3.22461700967912,3.22461700967912,0.0,0.0097584713570728,0.0097584713570728,0.0733310834695086,0.0733310834695086,1.417962696362,1.417962696362,1.06522856619588,1.06522856619588,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.999999948410547,0.936225359257039,30.5,31.5,0.12857142857142856,16.5,34.5,0.04285714285714286,-0.0857142857142857
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23,ALDH4A1,1,0.000160158462101912,0.000160158462101912,3.79545011009365,3.79545011009365,0.0,0.00577645522630862,0.00059618767048381,2.23833858855416,3.22461700967912,-0.986278421124963,0.0196994908385352,0.0196994908385352,0.71050399283596,0.0733310834695086,1.30596515981639,1.30596515981639,0.385270654364906,1.06522856619588,True,True,False,False,False,False,0.00442099356379489,0.00348691144851141,-0.000934082115283483,0.004,0.004,1.00000007000171,0.945118540151177,14.0,19.0,0.18181818181818182,18.5,8.5,0.6590909090909091,0.47727272727272724
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23,AMT,2,0.000160158462101912,0.0010996776918826,3.79545011009365,2.95873458497628,0.836715525117369,0.00577645522630862,0.00946978291842922,2.23833858855416,2.02365997647813,0.214678612076031,0.0196994908385352,0.13526035610156,0.71050399283596,1.0,1.30596515981639,0.932110226066041,0.385270654364906,0.0,True,False,False,False,True,False,0.0517573928266836,0.0193345688703687,-0.0324228239563149,0.05,0.02,0.999999930291903,0.910124143113449,3.5,4.5,0.8409090909090909,6.5,18.5,0.20454545454545456,-0.6363636363636364
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23,BCKDHA,3,0.000160158462101912,0.000160158462101912,3.79545011009365,3.79545011009365,0.0,0.00577645522630862,0.00577645522630862,2.23833858855416,2.23833858855416,0.0,0.0196994908385352,0.0196994908385352,0.71050399283596,0.71050399283596,1.30596515981639,1.30596515981639,0.385270654364906,0.385270654364906,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.999999995319911,0.936816560352907,14.0,19.0,0.18181818181818182,10.0,22.0,0.045454545454545456,-0.13636363636363635
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23,BCKDHB,4,0.000160158462101912,0.00059618767048381,3.79545011009365,3.22461700967912,0.570833100414529,0.00577645522630862,0.00196887460329715,2.23833858855416,2.70578194299357,-0.467443354439411,0.0196994908385352,0.0733310834695086,0.71050399283596,0.242171576205549,1.30596515981639,1.06522856619588,0.385270654364906,0.784778205325666,True,False,False,False,True,False,0.077238014831694,0.0392823095576643,-0.0379557052740297,0.07,0.042,0.999999982898897,0.937131550849059,5.5,8.5,0.6590909090909091,14.5,13.5,0.4318181818181818,-0.22727272727272724
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23,DBT,5,0.000160158462101912,3.81265104892234e-05,3.79545011009365,4.41877294150378,-0.623322831410129,0.00577645522630862,7.93371655046569e-05,2.23833858855416,4.1005233197136,-1.86218473115944,0.0196994908385352,0.00468956079017448,0.71050399283596,0.0097584713570728,1.30596515981639,1.52606285259303,0.385270654364906,1.417962696362,True,True,False,True,False,True,0.11563686198812,0.0928403128669027,-0.0227965491212176,0.102,0.098,0.999999989445758,0.939391354945784,21.5,6.5,0.75,23.0,2.0,0.9545454545454546,0.20454545454545459
cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23,DHTKD1,6,0.000160158462101912,0.000313688994347936,3.79545011009365,3.503500718082,0.29194939201165,0.00577645522630862,0.00196887460329715,2.23833858855416,2.70578194299357,-0.467443354439411,0.0196994908385352,0.0385837463047961,0.71050399283596,0.242171576205549,1.30596515981639,1.18894726823464,0.385270654364906,0.784778205325666,True,True,False,False,False,False,0.0414588590214035,0.035847784967444,-0.00561107405395941,0.036,0.034,1.00000003635962,0.948500497088387,8.0,13.0,0.45454545454545453,14.5,13.5,0.4318181818181818,-0.022727272727272707
