resample_id,target_index,comparison,pathway,representation,seed,mapping_changed_fraction,norm_max_difference,raw_p,adjusted_p,qval,score,significant,canonical_true_score,resampled_true_score,true_minus_control_score
1.0,11.0,cd4_0h_vs_12h,REACTOME_SPHINGOLIPID_METABOLISM,permuted,20471813.0,1.0,0.0,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,False,1.1357967857740106,3.503500718082,0.2788837084028799
1.0,11.0,cd4_0h_vs_12h,REACTOME_SPHINGOLIPID_METABOLISM,random,20481813.0,1.0,2.22044604925031e-16,8.03548663493119e-06,0.000988364856096536,1.73351743731473,5.09498781691362,True,1.1357967857740106,3.503500718082,-1.59148709883162
1.0,11.0,cd4_0h_vs_12h,REACTOME_SPHINGOLIPID_METABOLISM,true,,0.0,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,1.1357967857740106,3.503500718082,0.0
1.0,12.0,cd4_12h_vs_24h,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,permuted,20472813.0,0.952380952380952,0.0,0.230392335941705,1.0,0.0,0.63753197192238,False,5.094987816913624,1.28913185531754,0.65159988339516
1.0,12.0,cd4_12h_vs_24h,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,random,20482813.0,1.0,2.22044604925031e-16,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False,5.094987816913624,1.28913185531754,-1.1765476656002802
1.0,12.0,cd4_12h_vs_24h,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,true,,0.0,0.0,0.0513887607461245,1.0,0.0,1.28913185531754,False,5.094987816913624,1.28913185531754,0.0
1.0,13.0,cd4_12h_vs_24h,KEGG_PYRIMIDINE_METABOLISM,permuted,20473813.0,0.988888888888889,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True,2.958734584976284,9.27933459064804,4.860561649144259
1.0,13.0,cd4_12h_vs_24h,KEGG_PYRIMIDINE_METABOLISM,random,20483813.0,1.0,2.22044604925031e-16,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,True,2.958734584976284,9.27933459064804,3.0701410317018896
1.0,13.0,cd4_12h_vs_24h,KEGG_PYRIMIDINE_METABOLISM,true,,0.0,0.0,5.25612166428945e-10,6.46502964707602e-08,2.68131114927169,9.27933459064804,True,2.958734584976284,9.27933459064804,0.0
1.0,14.0,cd4_12h_vs_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,permuted,20474813.0,0.979166666666667,0.0,0.136726085875245,1.0,0.0,0.864148618783426,False,3.503500718082003,1.45441754412943,0.5902689253460041
1.0,14.0,cd4_12h_vs_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,random,20484813.0,1.0,2.22044604925031e-16,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False,3.503500718082003,1.45441754412943,-0.7839210444247298
1.0,14.0,cd4_12h_vs_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,true,,0.0,0.0,0.0351222601892017,1.0,0.0,1.45441754412943,False,3.503500718082003,1.45441754412943,0.0
1.0,15.0,cd4_12h_vs_24h,REACTOME_NUCLEOBASE_CATABOLISM,permuted,20475813.0,0.962962962962963,0.0,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,False,3.2246170096791245,3.503500718082,0.2788837084028799
1.0,15.0,cd4_12h_vs_24h,REACTOME_NUCLEOBASE_CATABOLISM,random,20485813.0,1.0,2.22044604925031e-16,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,False,3.2246170096791245,3.503500718082,0.2788837084028799
1.0,15.0,cd4_12h_vs_24h,REACTOME_NUCLEOBASE_CATABOLISM,true,,0.0,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,3.2246170096791245,3.503500718082,0.0
1.0,16.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,permuted,20476813.0,0.982352941176471,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False,1.2891318553175355,4.41877294150378,1.9530934205859602
1.0,16.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,random,20486813.0,1.0,2.22044604925031e-16,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,True,1.2891318553175355,4.41877294150378,-1.4056538598505393
1.0,16.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,true,,0.0,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True,1.2891318553175355,4.41877294150378,0.0
1.0,17.0,cd4_12h_vs_24h,REACTOME_PYRUVATE_METABOLISM,permuted,20477813.0,0.961538461538462,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True,3.503500718082003,3.79545011009365,0.0
1.0,17.0,cd4_12h_vs_24h,REACTOME_PYRUVATE_METABOLISM,random,20487813.0,1.0,2.22044604925031e-16,0.00946978291842922,1.0,0.0,2.02365997647813,False,3.503500718082003,3.79545011009365,1.7717901336155202
1.0,17.0,cd4_12h_vs_24h,REACTOME_PYRUVATE_METABOLISM,true,,0.0,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True,3.503500718082003,3.79545011009365,0.0
1.0,18.0,cd4_12h_vs_24h,REACTOME_SULFUR_AMINO_ACID_METABOLISM,permuted,20478813.0,0.956521739130435,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False,4.1005233197136,2.95873458497628,0.25295264198271017
1.0,18.0,cd4_12h_vs_24h,REACTOME_SULFUR_AMINO_ACID_METABOLISM,random,20488813.0,1.0,1.11022302462516e-16,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,4.1005233197136,2.95873458497628,-0.5447661331057199
1.0,18.0,cd4_12h_vs_24h,REACTOME_SULFUR_AMINO_ACID_METABOLISM,true,,0.0,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False,4.1005233197136,2.95873458497628,0.0
