comparison,comparison_class,group_a,group_b,pathway,source_database,n_primary_paired_genes,vanilla_raw_p,genept_raw_p,l2_raw_p,vanilla_adjusted_p,vanilla_qval,vanilla_rank,genept_adjusted_p,genept_qval,genept_rank,l2_adjusted_p,l2_qval,l2_rank,rank_delta
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,REACTOME,33,7.93371655046569e-05,8.03548663493119e-06,0.989331698428969,0.0097584713570728,1.417962696362,78.5,0.000988364856096536,1.73351743731473,69.0,1.0,0.0,94.0,-9.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_HS_GAG_BIOSYNTHESIS,REACTOME,17,1.0,1.0,1.0,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,REACTOME,42,3.59717677613814e-08,0.00059618767048381,2.46964030878651e-07,4.42452743464991e-06,2.31389997788891,64.5,0.0733310834695086,1.06522856619588,78.0,3.03765757980741e-05,2.12543199928726,52.5,13.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,REACTOME,81,5.35115073722742e-24,2.5022986233163e-14,5.83030918146285e-21,6.58191540678973e-22,4.60235240977036,27.0,3.07782730667905e-12,3.39289783983849,38.0,7.17128029319931e-19,4.25962478424357,18.0,11.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,REACTOME,19,0.993445062647761,0.94372001658599,1.0,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,REACTOME,25,0.179741341532766,0.136726085875245,0.999999999993644,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,REACTOME,20,0.288162930520753,0.755786128119809,0.999999953910873,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,REACTOME,299,5.55162487718189e-60,4.10355640798625e-49,5.16705525856272e-55,6.82849859893372e-58,7.56079855407902,1.0,5.04737438182309e-47,6.80418507103499,1.0,6.35547796803215e-53,7.22473887296078,1.0,0.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_CARBOHYDRATES,REACTOME,228,2.31016677129441e-36,2.38256076949142e-37,2.15989731613578e-40,2.84150512869212e-34,5.79192986454009,11.5,2.93054974647445e-35,5.87648286835015,4.5,2.65667369884701e-38,6.12989900273653,2.0,-7.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_COFACTORS,REACTOME,19,1.22945752304217e-31,1.34067800027187e-25,9.6901238729472e-14,1.51223275334187e-29,5.36846173124281,17.5,1.6490339403344e-23,4.77313004281636,18.5,1.19188523637251e-11,3.30511203436503,34.5,1.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,REACTOME,26,0.562150599897062,0.808288747360044,0.999999999999965,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,REACTOME,15,3.59717677613814e-08,1.58410791482518e-09,0.00196887460329715,4.42452743464991e-06,2.31389997788891,64.5,1.94845273523497e-07,2.59042662985857,56.0,0.242171576205549,0.784778205325666,62.5,-8.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_NUCLEOTIDES,REACTOME,84,1.97446409297483e-34,3.22386287426281e-23,5.75320940055457e-29,2.42859083435904e-32,5.6226902500821,13.5,3.96535133534326e-21,4.51682613430929,22.0,7.07644756268212e-27,5.11372513019191,9.0,8.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME,58,4.10355640798625e-49,9.71068166951607e-46,1.97446409297483e-34,5.04737438182309e-47,6.80418507103499,2.0,1.19441384535048e-43,6.55155288241035,2.0,2.42859083435904e-32,5.6226902500821,5.0,0.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_PORPHYRINS,REACTOME,18,0.920433755749286,0.920433755749286,1.0,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_STEROID_HORMONES,REACTOME,21,1.49821174952854e-06,0.0010996776918826,0.808288747360044,0.00018428004519201,1.93249105817205,72.0,0.13526035610156,0.932110226066041,81.0,1.0,0.0,94.0,9.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_STEROIDS,REACTOME,113,1.79179957151977e-17,1.79179957151977e-17,1.79179957151977e-17,2.20391347296932e-15,3.8284207527596,35.5,2.20391347296932e-15,3.8284207527596,29.0,2.20391347296932e-15,3.8284207527596,26.0,-6.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,REACTOME,145,2.15989731613578e-40,5.75320940055457e-29,1.34067800027187e-25,2.65667369884701e-38,6.12989900273653,6.0,7.07644756268212e-27,5.11372513019191,12.5,1.6490339403344e-23,4.77313004281636,11.5,6.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,REACTOME,101,1.74044651351705e-33,1.0641280705836e-21,8.12221035323039e-17,2.14074921162597e-31,5.53799911585799,15.0,1.30887752681783e-19,4.34546901829762,23.5,9.99031873447338e-15,3.74171359883095,29.0,8.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,REACTOME,31,3.63636990445739e-13,4.66051712619044e-12,3.59717677613814e-08,4.47273498248259e-11,3.21705250715417,53.0,5.73243606521424e-10,3.04000999674796,46.0,4.42452743464991e-06,2.31389997788891,50.5,-7.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_NICOTINATE_METABOLISM,REACTOME,24,6.26163235949069e-15,4.66051712619044e-12,0.000313688994347936,7.70180780217355e-13,3.48043205986735,44.0,5.73243606521424e-10,3.04000999674796,46.0,0.0385837463047961,1.18894726823464,60.0,2.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_NUCLEOBASE_CATABOLISM,REACTOME,27,2.5022986233163e-14,9.6901238729472e-14,4.66051712619044e-12,3.07782730667905e-12,3.39289783983849,46.5,1.19188523637251e-11,3.30511203436503,39.5,5.73243606521424e-10,3.04000999674796,41.5,-7.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_PEPTIDE_HORMONE_METABOLISM,REACTOME,38,1.51832696460245e-15,9.6901238729472e-14,3.56749691091583e-16,1.86754216646101e-13,3.56773451697946,42.5,1.19188523637251e-11,3.30511203436503,39.5,4.38802120042647e-14,3.65482301662173,31.5,-3.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_PEROXISOMAL_LIPID_METABOLISM,REACTOME,26,0.8532336682836,0.562150599897062,0.999999999999965,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME,170,3.56749691091583e-16,1.58410791482518e-09,9.6901238729472e-14,4.38802120042647e-14,3.65482301662173,40.5,1.94845273523497e-07,2.59042662985857,56.0,1.19188523637251e-11,3.30511203436503,34.5,15.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_PI_METABOLISM,REACTOME,75,3.63636990445739e-13,1.59178638580836e-11,5.26903195422322e-11,4.47273498248259e-11,3.21705250715417,53.0,1.95789725454428e-09,2.95096765529579,48.0,6.48090930369456e-09,2.8615317674606,45.0,-5.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_PYRUVATE_METABOLISM,REACTOME,26,7.93240113799911e-19,5.83030918146285e-21,1.59181018210258e-19,9.75685339973891e-17,4.00133605441897,33.0,7.17128029319931e-19,4.25962478424357,25.5,1.95792652398617e-17,4.08756695482739,20.0,-7.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,REACTOME,50,8.60527170589975e-25,1.0641280705836e-21,8.12221035323039e-17,1.05844841982567e-22,4.68778522344109,25.5,1.30887752681783e-19,4.34546901829762,23.5,9.99031873447338e-15,3.74171359883095,29.0,-2.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,REACTOME,54,2.5022986233163e-14,3.83002735523869e-18,1.59178638580836e-11,3.07782730667905e-12,3.39289783983849,46.5,4.71093364694359e-16,3.91495760037264,27.0,1.95789725454428e-09,2.95096765529579,43.5,-19.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,REACTOME,99,2.46964030878651e-07,0.00059618767048381,3.59717677613814e-08,3.03765757980741e-05,2.12543199928726,68.5,0.0733310834695086,1.06522856619588,78.0,4.42452743464991e-06,2.31389997788891,50.5,9.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME,90,1.97446409297483e-34,8.60527170589975e-25,5.35115073722742e-24,2.42859083435904e-32,5.6226902500821,13.5,1.05844841982567e-22,4.68778522344109,20.5,6.58191540678973e-22,4.60235240977036,15.5,7.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SIALIC_ACID_METABOLISM,REACTOME,23,0.0513887607461245,0.0351222601892017,0.999999688444276,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,REACTOME,36,0.00577645522630862,0.0513887607461245,0.420283707542506,0.71050399283596,0.385270654364906,93.0,1.0,0.0,104.5,1.0,0.0,94.0,11.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SPHINGOLIPID_METABOLISM,REACTOME,72,8.03548663493119e-06,0.0731481276708723,8.03548663493119e-06,0.000988364856096536,1.73351743731473,75.5,1.0,0.0,104.5,0.000988364856096536,1.73351743731473,55.0,29.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SULFUR_AMINO_ACID_METABOLISM,REACTOME,23,9.5725425402497e-08,4.62765891657924e-09,7.93371655046569e-05,1.17742273245071e-05,2.2201503515613,67.0,5.69202046739247e-07,2.49894648741163,58.0,0.0097584713570728,1.417962696362,57.0,-9.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,REACTOME,30,1.51832696460245e-15,1.69038678268048e-10,1.32240927298422e-12,1.86754216646101e-13,3.56773451697946,42.5,2.07917574269699e-08,2.77166173987722,52.0,1.62656340577059e-10,3.12869445657952,38.5,9.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,REACTOME,22,0.8532336682836,0.696379525408901,1.0,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,REACTOME,17,0.890501459250417,0.890501459250417,0.999999999999865,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,REACTOME,21,0.000160158462101912,7.93371655046569e-05,0.961267416710618,0.0196994908385352,1.30596515981639,81.0,0.0097584713570728,1.417962696362,74.5,1.0,0.0,94.0,-6.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_PA,REACTOME,28,0.0513887607461245,0.288162930520753,0.999999999993644,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_PC,REACTOME,23,3.52341775794401e-06,2.46964030878651e-07,0.49107566468588,0.000433380384227113,1.83388406114409,73.5,3.03765757980741e-05,2.12543199928726,63.5,1.0,0.0,94.0,-10.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,REACTOME,16,0.288162930520753,0.49107566468588,0.999999997922384,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,REACTOME,15,0.94372001658599,0.993445062647761,0.999999999999496,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,REACTOME,48,3.63636990445739e-13,1.32240927298422e-12,1.69038678268048e-10,4.47273498248259e-11,3.21705250715417,53.0,1.62656340577059e-10,3.12869445657952,44.0,2.07917574269699e-08,2.77166173987722,46.5,-9.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,REACTOME,52,9.6901238729472e-14,8.12221035323039e-17,6.26163235949069e-15,1.19188523637251e-11,3.30511203436503,49.5,9.99031873447338e-15,3.74171359883095,31.5,7.70180780217355e-13,3.48043205986735,33.0,-18.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,REACTOME,18,0.0351222601892017,0.0731481276708723,0.999809962501969,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_TP53_REGULATES_METABOLIC_GENES,REACTOME,80,4.19198059215845e-28,6.26163235949069e-15,1.59181018210258e-19,5.15613612835489e-26,5.02868527800828,19.5,7.70180780217355e-13,3.48043205986735,36.0,1.95792652398617e-17,4.08756695482739,20.0,16.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_TRIGLYCERIDE_CATABOLISM,REACTOME,15,4.19198059215845e-28,2.02359123709369e-26,1.32240927298422e-12,5.15613612835489e-26,5.02868527800828,19.5,2.48901722162524e-24,4.8583919251618,16.5,1.62656340577059e-10,3.12869445657952,38.5,-3.0
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_TRIGLYCERIDE_METABOLISM,REACTOME,23,1.48621351989098e-32,1.48621351989098e-32,7.93240113799911e-19,1.82804262946591e-30,5.45325716254541,16.0,1.82804262946591e-30,5.45325716254541,9.5,9.75685339973891e-17,4.00133605441897,22.5,-6.5
cd4_0h_vs_12h,CD4 activation,cd4_0h,cd4_12h,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,REACTOME,15,0.420283707542506,0.49107566468588,1.0,1.0,0.0,108.5,1.0,0.0,104.5,1.0,0.0,94.0,-4.0
