pathway,scenario,draw_id,inference_unit,truth_fallback_used,null_truth_fallback_used,gene_count,truth_count,vanilla_ap_strength_0_5,vanilla_ap_strength_1_0,genept_ap_strength_0_5,genept_ap_strength_1_0,vanilla_raw_ap,genept_raw_ap,vanilla_matched_null_ap,genept_matched_null_ap,vanilla_calibrated_ap,genept_calibrated_ap,raw_genept_minus_vanilla_ap,null_genept_minus_vanilla_ap,calibrated_did
KEGG_BUTANOATE_METABOLISM,cell_subset,9,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.45776397515527945,0.4846560846560847,0.42370370370370364,0.5642857142857143,0.47121002990568206,0.493994708994709,0.6569230769230769,0.4627731092436974,-0.18571304701739488,0.031221599751011575,0.022784679089026927,-0.19414996767937953,0.21693464676840646
KEGG_BUTANOATE_METABOLISM,cell_subset,10,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.8625,0.7254901960784313,0.22983682983682985,0.31606060606060604,0.7939950980392156,0.27294871794871794,0.6091575091575091,0.39375565610859725,0.18483758888170654,-0.1208069381598793,-0.5210463800904976,-0.21540185304891185,-0.30564452704158585
KEGG_BUTANOATE_METABOLISM,cell_subset,11,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.3487719298245614,0.5934782608695652,0.34144927536231884,0.5657142857142857,0.4711250953470633,0.4535817805383023,0.4652564102564102,0.2028073451602863,0.005868685090653136,0.25077443537801597,-0.017543314808761035,-0.26244906509612387,0.24490575028736283
KEGG_BUTANOATE_METABOLISM,cell_subset,12,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.2962121212121212,0.38501253132832075,0.3405668016194332,0.5104263927793339,0.340612326270221,0.42549659719938354,0.25249084249084247,0.15389571213100622,0.0881214837793785,0.2716008850683773,0.08488427092916256,-0.09859513035983625,0.1834794012889988
KEGG_BUTANOATE_METABOLISM,cell_subset,13,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.4792424242424242,0.36769841269841264,0.35583333333333333,0.6087301587301587,0.42347041847041844,0.482281746031746,0.780952380952381,0.37780626780626775,-0.3574819624819625,0.10447547822547826,0.058811327561327564,-0.4031461131461132,0.46195744070744077
KEGG_BUTANOATE_METABOLISM,cell_subset,14,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.19560846560846562,0.3143073593073593,0.1422147852147852,0.2220496894409938,0.25495791245791244,0.1821322373278895,0.6476190476190476,0.38179487179487176,-0.3926611351611352,-0.19966263446698226,-0.07282567513002294,-0.2658241758241759,0.19299850069415295
KEGG_BUTANOATE_METABOLISM,cell_subset,15,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.39841269841269844,0.3468196457326892,0.5691666666666666,0.525,0.3726161720726938,0.5470833333333334,0.6026190476190476,0.43750915750915753,-0.2300028755463538,0.10957417582417583,0.17446716126063955,-0.16510989010989008,0.3395770513705296
KEGG_BUTANOATE_METABOLISM,cell_subset,16,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.3996904024767801,0.6903703703703703,0.6103703703703703,0.565537084398977,0.5450303864235753,0.5879537273846737,0.4902564102564102,0.209474011826953,0.05477397616716506,0.37847971555772064,0.0429233409610984,-0.2807823984294572,0.3237057393905556
KEGG_BUTANOATE_METABOLISM,cell_subset,17,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.7416666666666667,0.6076190476190476,0.3547513227513227,0.6070588235294119,0.6746428571428571,0.4809050731403673,0.3191575091575092,0.20423184658478774,0.3554853479853479,0.2766732265555796,-0.1937377840024898,-0.11492566257272144,-0.07881212142976834
KEGG_BUTANOATE_METABOLISM,cell_subset,18,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.5129761904761905,0.5668831168831168,0.6217948717948718,0.7576190476190476,0.5399296536796536,0.6897069597069597,0.4902564102564102,0.209474011826953,0.04967324342324342,0.4802329478800067,0.1497773060273061,-0.2807823984294572,0.4305597044567633
KEGG_BUTANOATE_METABOLISM,cell_subset,19,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.74,0.876923076923077,0.352639751552795,0.47714285714285715,0.8084615384615386,0.41489130434782606,0.4902564102564102,0.209474011826953,0.31820512820512836,0.20541729252087307,-0.3935702341137125,-0.2807823984294572,-0.1127878356842553
KEGG_BUTANOATE_METABOLISM,cell_subset,20,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.508888888888889,0.6888888888888889,0.7444444444444445,0.5604968944099379,0.5988888888888889,0.6524706694271911,0.3508241758241758,0.16532428355957768,0.24806471306471312,0.48714638586761344,0.053581780538302204,-0.18549989226459812,0.23908167280290032
KEGG_BUTANOATE_METABOLISM,mixed_direction,1,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.4298941798941799,0.6931092436974791,0.5195545195545195,0.7976190476190476,0.5615017117958294,0.6585867835867836,0.7,0.4473809523809524,-0.13849828820417054,0.2112058312058312,0.09708507179095416,-0.2526190476190476,0.34970411941000173
KEGG_BUTANOATE_METABOLISM,mixed_direction,2,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.5977777777777777,0.4238437001594896,0.5451282051282051,0.6840958605664488,0.5108107389686336,0.614612032847327,0.4424908424908424,0.16133567957097367,0.06831989647779119,0.45327635327635335,0.10380129387869341,-0.28115516291986875,0.38495645679856216
KEGG_BUTANOATE_METABOLISM,mixed_direction,3,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.1484149184149184,0.5131752305665349,0.4719746484452366,0.6740384615384615,0.33079507449072665,0.573006554991849,0.7,0.4473809523809524,-0.3692049255092733,0.12562560261089667,0.2422114805011224,-0.2526190476190476,0.49483052812017
KEGG_BUTANOATE_METABOLISM,mixed_direction,4,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.20154970760233915,0.6422222222222222,0.4072438672438672,0.5441558441558441,0.4218859649122807,0.4756998556998556,0.41749084249084245,0.1563356795709737,0.004395122421438247,0.3193641761288819,0.053813890787574925,-0.26115516291986873,0.31496905370744366
KEGG_BUTANOATE_METABOLISM,mixed_direction,5,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.1689334447229184,0.38206349206349205,0.6718196457326892,0.7127272727272728,0.27549846839320524,0.692273459229981,0.36928571428571433,0.19893772893772893,-0.09378724589250909,0.49333573029225203,0.4167749908367757,-0.1703479853479854,0.5871229761847612
KEGG_BUTANOATE_METABOLISM,mixed_direction,6,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.2388095238095238,0.4511688311688311,0.5659663865546218,0.6976190476190476,0.34498917748917746,0.6317927170868347,0.45082417582417583,0.32532428355957765,-0.10583499833499838,0.30646843352725706,0.28680353959765725,-0.12549989226459818,0.41230343186225543
KEGG_BUTANOATE_METABOLISM,mixed_direction,7,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.19310583207642032,0.8102564102564103,0.7277777777777776,0.5815384615384616,0.5016811211664153,0.6546581196581196,0.6026190476190476,0.43750915750915753,-0.10093792645263233,0.21714896214896207,0.15297699849170432,-0.16510989010989008,0.3180868886015944
KEGG_BUTANOATE_METABOLISM,mixed_direction,8,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.1717948717948718,0.587037037037037,0.37988432620011564,0.8225,0.37941595441595444,0.6011921631000579,0.5424908424908426,0.32133567957097364,-0.16307488807488812,0.2798564835290842,0.22177620868410342,-0.22115516291986892,0.44293137160397233
KEGG_BUTANOATE_METABOLISM,mixed_direction,9,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.2450207039337474,0.49310776942355883,0.5928571428571427,0.7912087912087912,0.3690642366786531,0.692032967032967,0.6569230769230769,0.4627731092436974,-0.2878588402444238,0.2292598577892696,0.3229687303543139,-0.19414996767937953,0.5171186980336935
KEGG_BUTANOATE_METABOLISM,mixed_direction,10,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.21241532976827093,0.9266666666666665,0.3437037037037037,0.737037037037037,0.5695409982174687,0.5403703703703704,0.6091575091575091,0.39375565610859725,-0.03961651094004037,0.14661471426177314,-0.02917062784709834,-0.21540185304891185,0.1862312252018135
KEGG_BUTANOATE_METABOLISM,mixed_direction,11,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.43036963036963033,0.7198412698412697,0.7857142857142857,0.6366666666666666,0.57510545010545,0.7111904761904762,0.4652564102564102,0.2028073451602863,0.10984903984903982,0.5083831310301898,0.13608502608502615,-0.26244906509612387,0.39853409118115
KEGG_BUTANOATE_METABOLISM,mixed_direction,12,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.23148976119227838,0.6898989898989899,0.3155835240274599,0.6732441471571906,0.46069437554563414,0.49441383559232527,0.25249084249084247,0.15389571213100622,0.20820353305479167,0.34051812346131904,0.03371946004669113,-0.09859513035983625,0.13231459040652738
KEGG_BUTANOATE_METABOLISM,mixed_direction,13,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.4037878787878787,0.706060606060606,0.5254273504273504,0.6696428571428571,0.5549242424242424,0.5975351037851038,0.780952380952381,0.37780626780626775,-0.22602813852813852,0.21972883597883602,0.04261086136086134,-0.4031461131461132,0.44575697450697455
KEGG_BUTANOATE_METABOLISM,mixed_direction,14,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.1500815850815851,0.72,0.6956043956043956,0.8476190476190476,0.43504079254079253,0.7716117216117215,0.6476190476190476,0.38179487179487176,-0.21257825507825512,0.3898168498168498,0.336570929070929,-0.2658241758241759,0.6023951048951048
KEGG_BUTANOATE_METABOLISM,mixed_direction,15,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.17918741297688667,0.6887254901960784,0.32480626780626776,0.5053921568627451,0.43395645158648255,0.4150992123345064,0.6026190476190476,0.43750915750915753,-0.16866259603256506,-0.022409945174651114,-0.018857239251976132,-0.16510989010989008,0.14625265085791395
